Unique.ID,Radar Stations,X,Y,X.Lon,Y.Lat,X.75.N,Y.75.N,X.75.S,Y.75.S,X.75.E,Y.75.E,X.75.W,Y.75.W,X.150.N,Y.150.N,X.150.S,Y.150.S,X.150.E,Y.150.E,X.150.W,Y.150.W
4762,KICX,-1498016.831,1747385.838,-113.209661101532,37.5409470859473,-1498016.831,1822385.838,-1498016.831,1672385.838,-1423016.831,1747385.838,-1573016.831,1747385.838,-1498016.831,1897385.838,-1498016.831,1597385.838,-1348016.831,1747385.838,-1648016.831,1747385.838
4763,KICX,-1420983.849,1720720.575,-112.290427650567,37.4272223673143,-1420983.849,1795720.575,-1420983.849,1645720.575,-1345983.849,1720720.575,-1495983.849,1720720.575,-1420983.849,1870720.575,-1420983.849,1570720.575,-1270983.849,1720720.575,-1570983.849,1720720.575
4764,KICX,-1527644.901,1771088.294,-113.592243743932,37.7007660366935,-1527644.901,1846088.294,-1527644.901,1696088.294,-1452644.901,1771088.294,-1602644.901,1771088.294,-1527644.901,1921088.294,-1527644.901,1621088.294,-1377644.901,1771088.294,-1677644.901,1771088.294
4765,KICX,-1459500.34,1708869.347,-112.699427818178,37.2637002729191,-1459500.34,1783869.347,-1459500.34,1633869.347,-1384500.34,1708869.347,-1534500.34,1708869.347,-1459500.34,1858869.347,-1459500.34,1558869.347,-1309500.34,1708869.347,-1609500.34,1708869.347
4766,KICX,-1447649.112,1741460.224,-112.631177673634,37.5685063356372,-1447649.112,1816460.224,-1447649.112,1666460.224,-1372649.112,1741460.224,-1522649.112,1741460.224,-1447649.112,1891460.224,-1447649.112,1591460.224,-1297649.112,1741460.224,-1597649.112,1741460.224
4767,KICX,-1409132.621,1791827.943,-112.295628691149,38.0704135864093,-1409132.621,1866827.943,-1409132.621,1716827.943,-1334132.621,1791827.943,-1484132.621,1791827.943,-1409132.621,1941827.943,-1409132.621,1641827.943,-1259132.621,1791827.943,-1559132.621,1791827.943
4768,KICX,-1492091.217,1762199.873,-113.173480536718,37.6804842193767,-1492091.217,1837199.873,-1492091.217,1687199.873,-1417091.217,1762199.873,-1567091.217,1762199.873,-1492091.217,1912199.873,-1492091.217,1612199.873,-1342091.217,1762199.873,-1642091.217,1762199.873
4769,KICX,-1397281.393,1741460.224,-112.063683515857,37.6454338983294,-1397281.393,1816460.224,-1397281.393,1666460.224,-1322281.393,1741460.224,-1472281.393,1741460.224,-1397281.393,1891460.224,-1397281.393,1591460.224,-1247281.393,1741460.224,-1547281.393,1741460.224
4770,KICX,-1536533.322,1782939.522,-113.717407677014,37.7900396824439,-1536533.322,1857939.522,-1536533.322,1707939.522,-1461533.322,1782939.522,-1611533.322,1782939.522,-1536533.322,1932939.522,-1536533.322,1632939.522,-1386533.322,1782939.522,-1686533.322,1782939.522
4771,KICX,-1533570.515,1708869.347,-113.528284433849,37.1453075345596,-1533570.515,1783869.347,-1533570.515,1633869.347,-1458570.515,1708869.347,-1608570.515,1708869.347,-1533570.515,1858869.347,-1533570.515,1558869.347,-1383570.515,1708869.347,-1683570.515,1708869.347
4772,KICX,-1480239.989,1697018.119,-112.907907542967,37.1270342915467,-1480239.989,1772018.119,-1480239.989,1622018.119,-1405239.989,1697018.119,-1555239.989,1697018.119,-1480239.989,1847018.119,-1480239.989,1547018.119,-1330239.989,1697018.119,-1630239.989,1697018.119
4773,KICX,-1480239.989,1720720.575,-112.955703517893,37.3352024078535,-1480239.989,1795720.575,-1480239.989,1645720.575,-1405239.989,1720720.575,-1555239.989,1720720.575,-1480239.989,1870720.575,-1480239.989,1570720.575,-1330239.989,1720720.575,-1630239.989,1720720.575
4774,KICX,-1539496.129,1726646.189,-113.631742692416,37.2915126024729,-1539496.129,1801646.189,-1539496.129,1651646.189,-1464496.129,1726646.189,-1614496.129,1726646.189,-1539496.129,1876646.189,-1539496.129,1576646.189,-1389496.129,1726646.189,-1689496.129,1726646.189
4775,KILN,1094439.294,1859972.504,-83.1882935734221,39.0997325395678,1094439.294,1934972.504,1094439.294,1784972.504,1169439.294,1859972.504,1019439.294,1859972.504,1094439.294,2009972.504,1094439.294,1709972.504,1244439.294,1859972.504,944439.294,1859972.504
4776,KILN,1088513.68,1833307.241,-83.2983035405423,38.871040632872,1088513.68,1908307.241,1088513.68,1758307.241,1163513.68,1833307.241,1013513.68,1833307.241,1088513.68,1983307.241,1088513.68,1683307.241,1238513.68,1833307.241,938513.68,1833307.241
4777,KILN,1076662.452,1883674.96,-83.3572371310335,39.3305000263961,1076662.452,1958674.96,1076662.452,1808674.96,1151662.452,1883674.96,1001662.452,1883674.96,1076662.452,2033674.96,1076662.452,1733674.96,1226662.452,1883674.96,926662.452,1883674.96
4778,KILN,993703.856,1948856.714,-84.2267792425568,40.0022100823493,993703.856,2023856.714,993703.856,1873856.714,1068703.856,1948856.714,918703.856,1948856.714,993703.856,2098856.714,993703.856,1798856.714,1143703.856,1948856.714,843703.856,1948856.714
4779,KILN,1041108.768,1815530.399,-83.8716597976002,38.7688850715307,1041108.768,1890530.399,1041108.768,1740530.399,1116108.768,1815530.399,966108.768,1815530.399,1041108.768,1965530.399,1041108.768,1665530.399,1191108.768,1815530.399,891108.768,1815530.399
4780,KILN,1103327.715,1865898.118,-83.076140887823,39.1414129195448,1103327.715,1940898.118,1103327.715,1790898.118,1178327.715,1865898.118,1028327.715,1865898.118,1103327.715,2015898.118,1103327.715,1715898.118,1253327.715,1865898.118,953327.715,1865898.118
4781,KILN,1047034.382,1966633.556,-83.5745288779161,40.0991495735447,1047034.382,2041633.556,1047034.382,1891633.556,1122034.382,1966633.556,972034.382,1966633.556,1047034.382,2116633.556,1047034.382,1816633.556,1197034.382,1966633.556,897034.382,1966633.556
4782,KILN,1044071.575,1842195.662,-83.7978538656172,39.0014681611626,1044071.575,1917195.662,1044071.575,1767195.662,1119071.575,1842195.662,969071.575,1842195.662,1044071.575,1992195.662,1044071.575,1692195.662,1194071.575,1842195.662,894071.575,1842195.662
4783,KILN,1094439.294,1928117.065,-83.0805077109049,39.7022130503987,1094439.294,2003117.065,1094439.294,1853117.065,1169439.294,1928117.065,1019439.294,1928117.065,1094439.294,2078117.065,1094439.294,1778117.065,1244439.294,1928117.065,944439.294,1928117.065
4784,KILN,1067774.031,1889600.574,-83.4512620368689,39.3933897475693,1067774.031,1964600.574,1067774.031,1814600.574,1142774.031,1889600.574,992774.031,1889600.574,1067774.031,2039600.574,1067774.031,1739600.574,1217774.031,1889600.574,917774.031,1889600.574
4785,KILN,1094439.294,1895526.188,-83.132281459597,39.4140687753131,1094439.294,1970526.188,1094439.294,1820526.188,1169439.294,1895526.188,1019439.294,1895526.188,1094439.294,2045526.188,1094439.294,1745526.188,1244439.294,1895526.188,944439.294,1895526.188
4786,KILN,1088513.68,1904414.609,-83.187103704486,39.4997792485921,1088513.68,1979414.609,1088513.68,1829414.609,1163513.68,1904414.609,1013513.68,1904414.609,1088513.68,2054414.609,1088513.68,1754414.609,1238513.68,1904414.609,938513.68,1904414.609
4787,KILN,990741.049,1845158.469,-84.4106079864491,39.0871013875476,990741.049,1920158.469,990741.049,1770158.469,1065741.049,1845158.469,915741.049,1845158.469,990741.049,1995158.469,990741.049,1695158.469,1140741.049,1845158.469,840741.049,1845158.469
4788,KILN,1047034.382,1960707.942,-83.5836643078769,40.0467134738742,1047034.382,2035707.942,1047034.382,1885707.942,1122034.382,1960707.942,972034.382,1960707.942,1047034.382,2110707.942,1047034.382,1810707.942,1197034.382,1960707.942,897034.382,1960707.942
4789,KILN,1061848.417,1957745.135,-83.4146502440053,40.0031572749642,1061848.417,2032745.135,1061848.417,1882745.135,1136848.417,1957745.135,986848.417,1957745.135,1061848.417,2107745.135,1061848.417,1807745.135,1211848.417,1957745.135,911848.417,1957745.135
4790,KILN,967038.593,1871823.732,-84.6481358851252,39.3487530148584,967038.593,1946823.732,967038.593,1796823.732,1042038.593,1871823.732,892038.593,1871823.732,967038.593,2021823.732,967038.593,1721823.732,1117038.593,1871823.732,817038.593,1871823.732
4791,KILN,1035183.154,1830344.434,-83.9181254389276,38.9066984468304,1035183.154,1905344.434,1035183.154,1755344.434,1110183.154,1830344.434,960183.154,1830344.434,1035183.154,1980344.434,1035183.154,1680344.434,1185183.154,1830344.434,885183.154,1830344.434
4792,KILN,1041108.768,1842195.662,-83.8321026930016,39.0048482403534,1041108.768,1917195.662,1041108.768,1767195.662,1116108.768,1842195.662,966108.768,1842195.662,1041108.768,1992195.662,1041108.768,1692195.662,1191108.768,1842195.662,891108.768,1842195.662
4793,KILN,1047034.382,1857009.697,-83.7413993988419,39.1291550197309,1047034.382,1932009.697,1047034.382,1782009.697,1122034.382,1857009.697,972034.382,1857009.697,1047034.382,2007009.697,1047034.382,1707009.697,1197034.382,1857009.697,897034.382,1857009.697
4794,KILN,978889.821,1922191.451,-84.4387918693882,39.782219345173,978889.821,1997191.451,978889.821,1847191.451,1053889.821,1922191.451,903889.821,1922191.451,978889.821,2072191.451,978889.821,1772191.451,1128889.821,1922191.451,828889.821,1922191.451
4795,KILN,987778.242,1830344.434,-84.4658544538359,38.9591148384468,987778.242,1905344.434,987778.242,1755344.434,1062778.242,1830344.434,912778.242,1830344.434,987778.242,1980344.434,987778.242,1680344.434,1137778.242,1830344.434,837778.242,1830344.434
4796,KILN,1005555.084,1854046.89,-84.2262551700455,39.1496012943029,1005555.084,1929046.89,1005555.084,1779046.89,1080555.084,1854046.89,930555.084,1854046.89,1005555.084,2004046.89,1005555.084,1704046.89,1155555.084,1854046.89,855555.084,1854046.89
4797,KILN,1070736.838,1913303.03,-83.3800739375181,39.5995462527302,1070736.838,1988303.03,1070736.838,1838303.03,1145736.838,1913303.03,995736.838,1913303.03,1070736.838,2063303.03,1070736.838,1763303.03,1220736.838,1913303.03,920736.838,1913303.03
4798,KILN,1020369.119,1883674.96,-84.011083750284,39.3954126144768,1020369.119,1958674.96,1020369.119,1808674.96,1095369.119,1883674.96,945369.119,1883674.96,1020369.119,2033674.96,1020369.119,1733674.96,1170369.119,1883674.96,870369.119,1883674.96
4799,KILN,1094439.294,1854046.89,-83.1975818383519,39.0473428192728,1094439.294,1929046.89,1094439.294,1779046.89,1169439.294,1854046.89,1019439.294,1854046.89,1094439.294,2004046.89,1094439.294,1704046.89,1244439.294,1854046.89,944439.294,1854046.89
4800,KILN,964075.786,1898488.995,-84.6453636108292,39.5881419893852,964075.786,1973488.995,964075.786,1823488.995,1039075.786,1898488.995,889075.786,1898488.995,964075.786,2048488.995,964075.786,1748488.995,1114075.786,1898488.995,814075.786,1898488.995
4801,KILN,958150.172,1901451.802,-84.7103714702378,39.6206776151721,958150.172,1976451.802,958150.172,1826451.802,1033150.172,1901451.802,883150.172,1901451.802,958150.172,2051451.802,958150.172,1751451.802,1108150.172,1901451.802,808150.172,1901451.802
4802,KILN,1014443.505,1836270.048,-84.1490781490039,38.9823860181783,1014443.505,1911270.048,1014443.505,1761270.048,1089443.505,1836270.048,939443.505,1836270.048,1014443.505,1986270.048,1014443.505,1686270.048,1164443.505,1836270.048,864443.505,1836270.048
4803,KILN,1035183.154,1939968.293,-83.7541560738739,39.8768598137286,1035183.154,2014968.293,1035183.154,1864968.293,1110183.154,1939968.293,960183.154,1939968.293,1035183.154,2089968.293,1035183.154,1789968.293,1185183.154,1939968.293,885183.154,1939968.293
4804,KILN,1038145.961,1818493.206,-83.9014323469645,38.7984643633323,1038145.961,1893493.206,1038145.961,1743493.206,1113145.961,1818493.206,963145.961,1818493.206,1038145.961,1968493.206,1038145.961,1668493.206,1188145.961,1818493.206,888145.961,1818493.206
4805,KILN,1026294.733,1880712.153,-83.9465943342616,39.3625171439053,1026294.733,1955712.153,1026294.733,1805712.153,1101294.733,1880712.153,951294.733,1880712.153,1026294.733,2030712.153,1026294.733,1730712.153,1176294.733,1880712.153,876294.733,1880712.153
4806,KILN,1052959.996,1895526.188,-83.614358411146,39.4631002012517,1052959.996,1970526.188,1052959.996,1820526.188,1127959.996,1895526.188,977959.996,1895526.188,1052959.996,2045526.188,1052959.996,1745526.188,1202959.996,1895526.188,902959.996,1895526.188
4807,KILN,1020369.119,1922191.451,-83.9540253251655,39.7363619203001,1020369.119,1997191.451,1020369.119,1847191.451,1095369.119,1922191.451,945369.119,1922191.451,1020369.119,2072191.451,1020369.119,1772191.451,1170369.119,1922191.451,870369.119,1922191.451
4808,KILN,996666.663,1827381.627,-84.3673087966596,38.92323492733,996666.663,1902381.627,996666.663,1752381.627,1071666.663,1827381.627,921666.663,1827381.627,996666.663,1977381.627,996666.663,1677381.627,1146666.663,1827381.627,846666.663,1827381.627
4809,KILN,1029257.54,1951819.521,-83.8055948091389,39.9885352952504,1029257.54,2026819.521,1029257.54,1876819.521,1104257.54,1951819.521,954257.54,1951819.521,1029257.54,2101819.521,1029257.54,1801819.521,1179257.54,1951819.521,879257.54,1951819.521
4810,KILN,1023331.926,1963670.749,-83.8571938298826,40.1001956378558,1023331.926,2038670.749,1023331.926,1888670.749,1098331.926,1963670.749,948331.926,1963670.749,1023331.926,2113670.749,1023331.926,1813670.749,1173331.926,1963670.749,873331.926,1963670.749
4811,KILN,1020369.119,1871823.732,-84.028532174432,39.2905071691002,1020369.119,1946823.732,1020369.119,1796823.732,1095369.119,1871823.732,945369.119,1871823.732,1020369.119,2021823.732,1020369.119,1721823.732,1170369.119,1871823.732,870369.119,1871823.732
4812,KILN,1014443.505,1907377.416,-84.0451252996578,39.6118791757878,1014443.505,1982377.416,1014443.505,1832377.416,1089443.505,1907377.416,939443.505,1907377.416,1014443.505,2057377.416,1014443.505,1757377.416,1164443.505,1907377.416,864443.505,1907377.416
4813,KILN,1041108.768,1928117.065,-83.7028769083882,39.7651688355548,1041108.768,2003117.065,1041108.768,1853117.065,1116108.768,1928117.065,966108.768,1928117.065,1041108.768,2078117.065,1041108.768,1778117.065,1191108.768,1928117.065,891108.768,1928117.065
4814,KILN,1026294.733,1842195.662,-84.0033943367342,39.0216069018379,1026294.733,1917195.662,1026294.733,1767195.662,1101294.733,1842195.662,951294.733,1842195.662,1026294.733,1992195.662,1026294.733,1692195.662,1176294.733,1842195.662,876294.733,1842195.662
4815,KILN,1064811.224,1871823.732,-83.5129739420969,39.2396201092883,1064811.224,1946823.732,1064811.224,1796823.732,1139811.224,1871823.732,989811.224,1871823.732,1064811.224,2021823.732,1064811.224,1721823.732,1214811.224,1871823.732,914811.224,1871823.732
4816,KILN,1008517.891,1836270.048,-84.2175930444472,38.9889428678853,1008517.891,1911270.048,1008517.891,1761270.048,1083517.891,1836270.048,933517.891,1836270.048,1008517.891,1986270.048,1008517.891,1686270.048,1158517.891,1836270.048,858517.891,1836270.048
4817,KILN,972964.207,1880712.153,-84.5667504020702,39.4211699415042,972964.207,1955712.153,972964.207,1805712.153,1047964.207,1880712.153,897964.207,1880712.153,972964.207,2030712.153,972964.207,1730712.153,1122964.207,1880712.153,822964.207,1880712.153
4818,KILN,1109253.329,1904414.609,-82.946008512619,39.4746712538184,1109253.329,1979414.609,1109253.329,1829414.609,1184253.329,1904414.609,1034253.329,1904414.609,1109253.329,2054414.609,1109253.329,1754414.609,1259253.329,1904414.609,959253.329,1904414.609
4819,KILN,978889.821,1910340.223,-84.4557112390305,39.677241759158,978889.821,1985340.223,978889.821,1835340.223,1053889.821,1910340.223,903889.821,1910340.223,978889.821,2060340.223,978889.821,1760340.223,1128889.821,1910340.223,828889.821,1910340.223
4820,KILN,1103327.715,1862935.311,-83.0808298025749,39.1152220831664,1103327.715,1937935.311,1103327.715,1787935.311,1178327.715,1862935.311,1028327.715,1862935.311,1103327.715,2012935.311,1103327.715,1712935.311,1253327.715,1862935.311,953327.715,1862935.311
4821,KILN,978889.821,1880712.153,-84.4977948508443,39.4148051425868,978889.821,1955712.153,978889.821,1805712.153,1053889.821,1880712.153,903889.821,1880712.153,978889.821,2030712.153,978889.821,1730712.153,1128889.821,1880712.153,828889.821,1880712.153
4822,KILN,990741.049,1942931.1,-84.2701472740298,39.9529906452174,990741.049,2017931.1,990741.049,1867931.1,1065741.049,1942931.1,915741.049,1942931.1,990741.049,2092931.1,990741.049,1792931.1,1140741.049,1942931.1,840741.049,1942931.1
4823,KILN,1032220.347,1827381.627,-83.9566941549779,38.8838235356194,1032220.347,1902381.627,1032220.347,1752381.627,1107220.347,1827381.627,957220.347,1827381.627,1032220.347,1977381.627,1032220.347,1677381.627,1182220.347,1827381.627,882220.347,1827381.627
4824,KILN,1005555.084,1957745.135,-84.0746817596295,40.0677693871228,1005555.084,2032745.135,1005555.084,1882745.135,1080555.084,1957745.135,930555.084,1957745.135,1005555.084,2107745.135,1005555.084,1807745.135,1155555.084,1957745.135,855555.084,1957745.135
4825,KILN,1041108.768,1913303.03,-83.7253515949833,39.6340759488919,1041108.768,1988303.03,1041108.768,1838303.03,1116108.768,1913303.03,966108.768,1913303.03,1041108.768,2063303.03,1041108.768,1763303.03,1191108.768,1913303.03,891108.768,1913303.03
4826,KILN,999629.47,1830344.434,-84.328848544059,38.9462375144632,999629.47,1905344.434,999629.47,1755344.434,1074629.47,1830344.434,924629.47,1830344.434,999629.47,1980344.434,999629.47,1680344.434,1149629.47,1830344.434,849629.47,1830344.434
4827,KILN,1011480.698,1865898.118,-84.1403616847257,39.2479686371336,1011480.698,1940898.118,1011480.698,1790898.118,1086480.698,1865898.118,936480.698,1865898.118,1011480.698,2015898.118,1011480.698,1715898.118,1161480.698,1865898.118,861480.698,1865898.118
4828,KILN,1032220.347,1874786.539,-83.8865730711111,39.303367252476,1032220.347,1949786.539,1032220.347,1799786.539,1107220.347,1874786.539,957220.347,1874786.539,1032220.347,2024786.539,1032220.347,1724786.539,1182220.347,1874786.539,882220.347,1874786.539
4829,KILN,1079625.259,1851084.083,-83.3734030794571,39.0387752554586,1079625.259,1926084.083,1079625.259,1776084.083,1154625.259,1851084.083,1004625.259,1851084.083,1079625.259,2001084.083,1079625.259,1701084.083,1229625.259,1851084.083,929625.259,1851084.083
4830,KILN,1005555.084,1919228.644,-84.1314315036953,39.7267209188385,1005555.084,1994228.644,1005555.084,1844228.644,1080555.084,1919228.644,930555.084,1919228.644,1005555.084,2069228.644,1005555.084,1769228.644,1155555.084,1919228.644,855555.084,1919228.644
4831,KILN,990741.049,1913303.03,-84.3130675444892,39.6905894778958,990741.049,1988303.03,990741.049,1838303.03,1065741.049,1913303.03,915741.049,1913303.03,990741.049,2063303.03,990741.049,1763303.03,1140741.049,1913303.03,840741.049,1913303.03
4832,KILN,993703.856,1854046.89,-84.3636267420892,39.1625921715095,993703.856,1929046.89,993703.856,1779046.89,1068703.856,1854046.89,918703.856,1854046.89,993703.856,2004046.89,993703.856,1704046.89,1143703.856,1854046.89,843703.856,1854046.89
4833,KILN,1017406.312,1939968.293,-83.9621882053285,39.8970741792477,1017406.312,2014968.293,1017406.312,1864968.293,1092406.312,1939968.293,942406.312,1939968.293,1017406.312,2089968.293,1017406.312,1789968.293,1167406.312,1939968.293,867406.312,1939968.293
